Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha,EarlyUpdate,CropPercent,NormalizeTargetValue,TrainPart,RecommendationPart
2898,1452560,10600000,1534515766000,0.00143,0.002,0.978,2.93e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
2917,1465107,10700000,1534518517000,0.00151,0.00199,0.983,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
2972,1478231,10800000,1534521581000,0.00419,0.00201,0.981,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
2995,1491956,10900000,1534525171000,0.00168,0.00201,0.985,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3053,1505599,11000000,1534528692000,0.00425,0.00203,0.978,2.93e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3103,1518831,11100000,1534532209000,0.00378,0.00204,0.984,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3155,1532825,11200000,1534535352000,0.00372,0.00206,0.985,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3225,1547460,11300000,1534538536000,0.00478,0.00208,0.978,2.93e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3263,1563599,11400000,1534543569000,0.00235,0.00209,0.987,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3319,1582620,11500000,1534556144000,0.00294,0.0021,0.979,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3397,1603924,11600000,1534566623000,0.00366,0.00212,0.982,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3471,1622758,11700000,1534570864000,0.00393,0.00214,0.979,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3502,1639732,11800000,1534574160000,0.00183,0.00214,0.964,2.89e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3538,1656477,11900000,1534576963000,0.00215,0.00214,0.988,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3576,1672920,12000000,1534579522000,0.00231,0.00214,0.977,2.93e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3613,1689053,12100000,1534582059000,0.00229,0.00214,0.982,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3641,1704597,12200000,1534584444000,0.0018,0.00214,0.98,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3667,1719930,12300000,1534586907000,0.0017,0.00213,0.984,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3708,1735627,12400000,1534589382000,0.00261,0.00214,0.984,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3744,1752987,12500000,1534591833000,0.00207,0.00214,0.984,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3808,1770721,12600000,1534594219000,0.00361,0.00215,0.977,2.93e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3836,1785939,12700000,1534597243000,0.00184,0.00215,0.979,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3864,1801559,12800000,1534600571000,0.00179,0.00214,0.977,2.93e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3898,1817014,12900000,1534603681000,0.0022,0.00215,0.979,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3932,1832103,13000000,1534606647000,0.00225,0.00215,0.983,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3966,1847659,13100000,1534610005000,0.00219,0.00215,0.981,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
3997,1863119,13200000,1534613215000,0.00201,0.00215,0.981,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4033,1879389,13300000,1534616341000,0.00221,0.00215,0.983,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4087,1895695,13400000,1534619443000,0.00331,0.00216,0.983,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4125,1912239,13500000,1534622516000,0.0023,0.00216,0.976,2.93e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4149,1926635,13600000,1534626216000,0.00167,0.00215,0.977,2.93e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4183,1938977,13700000,1534632293000,0.00275,0.00216,0.98,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4229,1958534,13800000,1534649517000,0.00235,0.00216,0.98,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4263,1972462,13900000,1534656304000,0.00244,0.00216,0.983,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4313,2012031,14000000,1534660228000,0.00126,0.00214,0.995,2.99e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4395,2059373,14100000,1534663200000,0.00173,0.00213,0.991,2.97e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4451,2095064,14200000,1534665903000,0.00157,0.00212,0.99,2.97e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4499,2113990,14300000,1534668786000,0.00254,0.00213,0.974,2.92e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4555,2132323,14400000,1534671766000,0.00305,0.00214,0.98,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4607,2149666,14500000,1534674837000,0.003,0.00214,0.979,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4686,2166179,14600000,1534677697000,0.00478,0.00216,0.982,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4759,2182208,14700000,1534680247000,0.00455,0.00218,0.978,2.93e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4831,2198366,14800000,1534682924000,0.00446,0.0022,0.977,2.93e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4872,2215352,14900000,1534685816000,0.00241,0.0022,0.979,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4912,2233382,15000000,1534688843000,0.00222,0.0022,0.982,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
4958,2250368,15100000,1534692274000,0.00271,0.0022,0.987,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
5008,2266769,15200000,1534695398000,0.00305,0.00221,0.983,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
5050,2282391,15300000,1534698625000,0.00269,0.00221,0.985,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
5080,2297618,15400000,1534701627000,0.00197,0.00221,0.974,2.92e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
5112,2313159,15500000,1534704482000,0.00206,0.00221,0.984,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
5154,2328403,15600000,1534707063000,0.00276,0.00221,0.979,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
5201,2343608,15700000,1534709673000,0.00309,0.00222,0.979,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
16,5850,400000,1534215666000,0.00274,0.00274,0.98,2.94e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
44,22081,500000,1534221203000,0.00173,0.00199,0.977,2.93e+02,0.978,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
59,35741,600000,1534223933000,0.0011,0.00165,0.97,2.91e+02,0.976,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
67,49140,700000,1534225990000,0.000597,0.00136,0.984,2.95e+02,0.977,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
80,62384,800000,1534227870000,0.000982,0.00128,0.98,2.94e+02,0.977,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
104,75351,900000,1534229635000,0.00185,0.00138,0.976,2.93e+02,0.977,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
120,86118,1000000,1534231460000,0.00149,0.00139,0.983,2.95e+02,0.978,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
137,97046,1100000,1534233317000,0.00156,0.00141,0.985,2.96e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
151,109533,1200000,1534235388000,0.00112,0.00138,0.977,2.93e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
194,121847,1300000,1534237355000,0.00349,0.00159,0.98,2.94e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
212,144937,1400000,1534238888000,0.00078,0.00146,0.979,2.94e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
242,169124,1500000,1534240422000,0.00124,0.00143,0.984,2.95e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
254,193443,1600000,1534241857000,0.000493,0.00131,0.975,2.93e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
276,216492,1700000,1534243199000,0.000954,0.00127,0.984,2.95e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
300,238091,1800000,1534244712000,0.00111,0.00126,0.98,2.94e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
316,258333,1900000,1534246424000,0.00079,0.00122,0.978,2.93e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
341,270911,2000000,1534248381000,0.00199,0.00126,0.976,2.93e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
355,283294,2100000,1534250381000,0.00113,0.00125,0.976,2.93e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
378,295357,2200000,1534252487000,0.00191,0.00128,0.981,2.94e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
396,308504,2300000,1534254861000,0.00137,0.00128,0.985,2.96e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
416,321757,2400000,1534257558000,0.00151,0.00129,0.986,2.96e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
434,335377,2500000,1534260327000,0.00132,0.00129,0.988,2.96e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
459,349497,2600000,1534263432000,0.00177,0.00131,0.981,2.94e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
504,364673,2700000,1534266431000,0.00297,0.00138,0.984,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
532,379569,2800000,1534269300000,0.00188,0.0014,0.984,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
557,393855,2900000,1534272798000,0.00175,0.00141,0.984,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
579,406241,3000000,1534275826000,0.00178,0.00143,0.987,2.96e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
625,418928,3100000,1534279185000,0.00363,0.00149,0.986,2.96e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
653,431554,3200000,1534284970000,0.00222,0.00151,0.983,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
722,452012,3300000,1534301374000,0.00337,0.0016,0.983,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
780,472089,3400000,1534307392000,0.00289,0.00165,0.983,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
816,486074,3500000,1534310553000,0.00257,0.00168,0.984,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
844,499583,3600000,1534313223000,0.00207,0.00169,0.979,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
868,512953,3700000,1534315472000,0.0018,0.00169,0.982,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
882,525812,3800000,1534317461000,0.00109,0.00168,0.981,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
912,538409,3900000,1534319605000,0.00238,0.00169,0.982,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
922,550642,4000000,1534321811000,0.000817,0.00167,0.982,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
934,562913,4100000,1534324066000,0.000978,0.00166,0.982,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
963,576076,4200000,1534325982000,0.0022,0.00167,0.98,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1012,589241,4300000,1534327753000,0.00372,0.00172,0.985,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1032,601626,4400000,1534329253000,0.00161,0.00172,0.978,2.93e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1050,612092,4500000,1534330607000,0.00172,0.00172,0.978,2.93e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1078,623761,4600000,1534332371000,0.0024,0.00173,0.984,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1107,635189,4700000,1534334282000,0.00254,0.00174,0.985,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1137,646460,4800000,1534336223000,0.00266,0.00176,0.979,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1155,657191,4900000,1534338220000,0.00168,0.00176,0.983,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1183,668319,5000000,1534340324000,0.00252,0.00177,0.982,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1207,679780,5100000,1534342505000,0.00209,0.00178,0.982,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1227,691819,5200000,1534345017000,0.00166,0.00177,0.983,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1250,704729,5300000,1534348283000,0.00178,0.00177,0.988,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1273,720435,5400000,1534352099000,0.00146,0.00177,0.986,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1305,735881,5500000,1534355823000,0.00207,0.00177,0.992,2.97e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1340,752110,5600000,1534359354000,0.00216,0.00178,0.986,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1381,768679,5700000,1534362421000,0.00247,0.0018,0.987,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1414,784505,5800000,1534365625000,0.00209,0.0018,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1448,800996,5900000,1534370861000,0.00206,0.00181,0.985,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1494,819845,6000000,1534387000000,0.00244,0.00182,0.978,2.93e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1536,837604,6100000,1534391894000,0.00236,0.00183,0.98,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1586,852479,6200000,1534395699000,0.00336,0.00186,0.983,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1612,866543,6300000,1534397928000,0.00185,0.00186,0.981,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1640,880696,6400000,1534400142000,0.00198,0.00186,0.986,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1659,894566,6500000,1534401980000,0.00137,0.00185,0.984,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1676,908871,6600000,1534403754000,0.00119,0.00184,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1701,923134,6700000,1534405748000,0.00175,0.00184,0.98,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1709,936256,6800000,1534407692000,0.00061,0.00183,0.982,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1733,948418,6900000,1534409775000,0.00197,0.00183,0.977,2.93e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1745,959957,7000000,1534411756000,0.00104,0.00182,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1761,971461,7100000,1534413572000,0.00139,0.00181,0.986,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1778,982614,7200000,1534415178000,0.00152,0.00181,0.984,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1799,993980,7300000,1534416750000,0.00185,0.00181,0.985,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1824,1006348,7400000,1534418460000,0.00202,0.00181,0.982,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1853,1019603,7500000,1534420152000,0.00219,0.00182,0.987,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1877,1033147,7600000,1534421958000,0.00177,0.00182,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1911,1045699,7700000,1534424198000,0.00271,0.00183,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1937,1058439,7800000,1534426507000,0.00204,0.00183,0.983,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1965,1071973,7900000,1534428901000,0.00207,0.00183,0.989,2.97e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
1993,1087165,8000000,1534431501000,0.00184,0.00183,0.989,2.97e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
2045,1103930,8100000,1534434488000,0.0031,0.00185,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
2069,1116877,8200000,1534438303000,0.00185,0.00185,0.985,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
2111,1129468,8300000,1534442273000,0.00334,0.00187,0.989,2.97e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
2128,1139230,8400000,1534445358000,0.00174,0.00187,0.987,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
