Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha,EarlyUpdate,CropPercent,NormalizeTargetValue,TrainPart,RecommendationPart
261,208845,1700000,1534243199000,0.000978,0.00125,0.985,2.95e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
285,230928,1800000,1534244712000,0.00109,0.00123,0.98,2.94e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
303,251636,1900000,1534246424000,0.000869,0.0012,0.979,2.94e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
328,263765,2000000,1534248381000,0.00206,0.00124,0.976,2.93e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
344,275660,2100000,1534250381000,0.00135,0.00125,0.976,2.93e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
373,287130,2200000,1534252487000,0.00253,0.0013,0.979,2.94e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
392,298545,2300000,1534254861000,0.00166,0.00131,0.983,2.95e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
408,310208,2400000,1534257558000,0.00137,0.00132,0.985,2.95e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
431,321886,2500000,1534260327000,0.00197,0.00134,0.983,2.95e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
462,334403,2600000,1534263432000,0.00248,0.00138,0.977,2.93e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
507,348261,2700000,1534266431000,0.00325,0.00146,0.983,2.95e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
537,362204,2800000,1534269300000,0.00215,0.00148,0.979,2.94e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
566,375767,2900000,1534272798000,0.00214,0.00151,0.979,2.94e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
584,390396,3000000,1534275826000,0.00123,0.0015,0.982,2.95e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
616,405278,3100000,1534279185000,0.00215,0.00152,0.982,2.95e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
642,422606,3200000,1534284970000,0.0015,0.00152,0.985,2.95e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
690,437928,3300000,1534301374000,0.00313,0.00158,0.983,2.95e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
752,454906,3400000,1534307392000,0.00365,0.00165,0.982,2.94e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
782,467813,3500000,1534310553000,0.00232,0.00167,0.982,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
812,481198,3600000,1534313223000,0.00224,0.00169,0.978,2.93e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
836,494082,3700000,1534315472000,0.00186,0.00169,0.98,2.94e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
848,506110,3800000,1534317461000,0.000998,0.00168,0.976,2.93e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
872,517097,3900000,1534319605000,0.00218,0.00169,0.978,2.94e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
888,528101,4000000,1534321811000,0.00145,0.00168,0.984,2.95e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
904,539145,4100000,1534324066000,0.00145,0.00168,0.982,2.95e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
925,550690,4200000,1534325982000,0.00182,0.00168,0.975,2.92e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
959,562633,4300000,1534327753000,0.00285,0.0017,0.983,2.95e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
979,574217,4400000,1534329253000,0.00173,0.0017,0.976,2.93e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1001,584568,4500000,1534330607000,0.00213,0.00171,0.978,2.93e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1027,595351,4600000,1534332371000,0.00241,0.00173,0.984,2.95e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1055,606541,4700000,1534334282000,0.0025,0.00174,0.985,2.95e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1085,617907,4800000,1534336223000,0.00264,0.00176,0.978,2.93e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1110,628825,4900000,1534338220000,0.00229,0.00177,0.984,2.95e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1140,640295,5000000,1534340324000,0.00262,0.00178,0.981,2.94e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1169,651837,5100000,1534342505000,0.00251,0.00179,0.984,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1185,664185,5200000,1534345017000,0.0013,0.00178,0.982,2.94e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1214,677649,5300000,1534348283000,0.00215,0.00179,0.986,2.96e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1233,691396,5400000,1534352099000,0.00138,0.00178,0.983,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1263,704692,5500000,1534355823000,0.00226,0.00179,0.988,2.96e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1295,718285,5600000,1534359354000,0.00235,0.0018,0.981,2.94e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1343,731611,5700000,1534362421000,0.0036,0.00184,0.985,2.96e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1384,747400,5800000,1534365625000,0.0026,0.00185,0.986,2.96e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1412,763920,5900000,1534370861000,0.00169,0.00185,0.988,2.96e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1464,781493,6000000,1534387000000,0.00296,0.00187,0.978,2.94e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1507,797613,6100000,1534391894000,0.00267,0.00189,0.979,2.94e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1543,814831,6200000,1534395699000,0.00209,0.00189,0.979,2.94e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1575,830939,6300000,1534397928000,0.00199,0.0019,0.982,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1599,846841,6400000,1534400142000,0.00151,0.00189,0.983,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1620,862374,6500000,1534401980000,0.00135,0.00188,0.983,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1639,876104,6600000,1534403754000,0.00138,0.00187,0.987,2.96e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1657,889216,6700000,1534405748000,0.00137,0.00186,0.976,2.93e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1671,901747,6800000,1534407692000,0.00112,0.00185,0.986,2.96e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1703,914152,6900000,1534409775000,0.00258,0.00186,0.976,2.93e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1721,926352,7000000,1534411756000,0.00148,0.00186,0.985,2.96e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1737,938540,7100000,1534413572000,0.00131,0.00185,0.982,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1755,950425,7200000,1534415178000,0.00151,0.00185,0.982,2.94e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1782,962874,7300000,1534416750000,0.00217,0.00185,0.982,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1807,975483,7400000,1534418460000,0.00198,0.00185,0.979,2.94e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1832,988000,7500000,1534420152000,0.002,0.00185,0.982,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1846,1000896,7600000,1534421958000,0.00109,0.00184,0.983,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1882,1014026,7700000,1534424198000,0.00274,0.00186,0.98,2.94e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1914,1027190,7800000,1534426507000,0.00243,0.00186,0.981,2.94e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1944,1040093,7900000,1534428901000,0.00233,0.00187,0.985,2.96e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
1968,1052635,8000000,1534431501000,0.00191,0.00187,0.987,2.96e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2011,1066307,8100000,1534434488000,0.00315,0.00189,0.985,2.96e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2039,1078995,8200000,1534438303000,0.00221,0.00189,0.98,2.94e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2075,1091977,8300000,1534442273000,0.00277,0.0019,0.986,2.96e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2096,1104891,8400000,1534445358000,0.00163,0.0019,0.987,2.96e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2132,1117674,8500000,1534448098000,0.00282,0.00191,0.986,2.96e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2160,1130670,8600000,1534450774000,0.00215,0.00191,0.977,2.93e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2179,1141749,8700000,1534455312000,0.00171,0.00191,0.989,2.97e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2213,1158477,8800000,1534469315000,0.00203,0.00191,0.987,2.96e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2279,1174695,8900000,1534477993000,0.00407,0.00194,0.985,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2311,1187933,9000000,1534481599000,0.00242,0.00195,0.982,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2334,1199443,9100000,1534484170000,0.002,0.00195,0.98,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2358,1211206,9200000,1534486329000,0.00204,0.00195,0.986,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2398,1223197,9300000,1534488129000,0.00334,0.00196,0.983,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2426,1234689,9400000,1534489820000,0.00244,0.00196,0.984,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2453,1246418,9500000,1534491491000,0.0023,0.00197,0.98,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2483,1257767,9600000,1534493350000,0.00264,0.00197,0.963,2.89e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2503,1268263,9700000,1534495700000,0.00191,0.00197,0.983,2.95e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2543,1278369,9800000,1534498003000,0.00396,0.00199,0.977,2.93e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2559,1289006,9900000,1534500310000,0.0015,0.00199,0.985,2.95e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2601,1299649,10000000,1534502355000,0.00395,0.002,0.979,2.94e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2631,1311469,10100000,1534504275000,0.00254,0.00201,0.984,2.95e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2665,1323396,10200000,1534506344000,0.00285,0.00201,0.984,2.95e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2695,1335511,10300000,1534508344000,0.00248,0.00202,0.981,2.94e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2719,1347681,10400000,1534510463000,0.00197,0.00202,0.985,2.95e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2747,1359012,10500000,1534513052000,0.00247,0.00202,0.98,2.94e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2767,1370348,10600000,1534515766000,0.00176,0.00202,0.977,2.93e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2794,1381784,10700000,1534518517000,0.00236,0.00202,0.977,2.93e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2863,1393511,10800000,1534521581000,0.00588,0.00205,0.98,2.94e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2891,1406138,10900000,1534525171000,0.00222,0.00206,0.982,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
2964,1418667,11000000,1534528692000,0.00583,0.00209,0.974,2.92e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3023,1431290,11100000,1534532209000,0.00467,0.00211,0.98,2.94e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3087,1444700,11200000,1534535352000,0.00477,0.00214,0.982,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3179,1459549,11300000,1534538536000,0.0062,0.00218,0.975,2.92e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3227,1477943,11400000,1534543569000,0.00261,0.00218,0.984,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3295,1502575,11500000,1534556144000,0.00276,0.00219,0.98,2.94e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3394,1522055,11600000,1534566623000,0.00508,0.00223,0.977,2.93e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3457,1535067,11700000,1534570864000,0.00484,0.00225,0.968,2.9e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3503,1549222,11800000,1534574160000,0.00325,0.00226,0.959,2.88e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3547,1563481,11900000,1534576963000,0.00309,0.00227,0.972,2.92e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3597,1576932,12000000,1534579522000,0.00372,0.00228,0.968,2.9e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3642,1591717,12100000,1534582059000,0.00304,0.00229,0.973,2.92e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3676,1606117,12200000,1534584444000,0.00236,0.00229,0.97,2.91e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3714,1620463,12300000,1534586907000,0.00265,0.00229,0.978,2.93e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3761,1635473,12400000,1534589382000,0.00313,0.0023,0.975,2.93e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3821,1651627,12500000,1534591833000,0.00371,0.00231,0.972,2.92e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3895,1667530,12600000,1534594219000,0.00465,0.00234,0.966,2.9e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3929,1681101,12700000,1534597243000,0.00251,0.00234,0.974,2.92e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
3971,1694730,12800000,1534600571000,0.00308,0.00234,0.972,2.92e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
4017,1708002,12900000,1534603681000,0.00347,0.00235,0.969,2.91e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
4055,1721519,13000000,1534606647000,0.00281,0.00236,0.976,2.93e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
4083,1734244,13100000,1534610005000,0.0022,0.00235,0.976,2.93e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
4124,1746738,13200000,1534613215000,0.00328,0.00236,0.971,2.91e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
4158,1759900,13300000,1534616341000,0.00258,0.00236,0.97,2.91e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
4210,1773531,13400000,1534619443000,0.00381,0.00237,0.964,2.89e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
4246,1787397,13500000,1534622516000,0.0026,0.00238,0.964,2.89e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
4268,1800146,13600000,1534626216000,0.00173,0.00237,0.97,2.91e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
4304,1811999,13700000,1534632293000,0.00304,0.00238,0.975,2.92e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
4358,1828785,13800000,1534649517000,0.00322,0.00238,0.974,2.92e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.6,DAILY,1,True,0.0,True,0.0,0.0
